query_id,group_id,length,family,true_reference,candidate_id,candidate_is_alternate_reference,true_available,candidate_available,category,differing_features,true_features,candidate_features,exact_max_tie_n,true_score,candidate_score,true_margin,absent_margin,true_minus_candidate,present_outcome,absent_false_accept
e08_query_a_substitute,e08,4,substitute,e08_reference_a,e08_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]","[0.38874999418854744,1.3862943611198906,0.75,0.75,0.0,1.0,0.05166665891806329,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,-0.2654208755846863,-0.2656619561847551,-3.891833995821247,-3.8920750764213157,0.00024108060006877707,none,False
e08_query_a_timing,e08,4,timing,e08_reference_a,e08_reference_b,True,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.013750006502324694,1.6094379124341003,1.0,1.0,0.0,1.0,0.013750006502324694,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.3774999862909317,1.3862943611198906,0.75,0.75,0.0,1.0,0.036666648387908916,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.008649825583331,-0.2655919649831686,2.38223670534677,-3.892005085219729,6.274241790566499,true_singleton,False
e08_query_a_transpose,e08,4,transpose,e08_reference_a,e08_reference_b,True,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.0,1.6094379124341003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.3887499904632568,1.3862943611198906,0.75,0.75,0.0,1.0,0.05166665395100911,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0087259840931635,-0.26566195616157895,2.382312863856603,-3.8920750763981395,6.2743879402547424,true_singleton,False
e08_query_a_weak_present,e08,4,weak_present,e08_reference_a,e08_distractor_3,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.21374999418854745,1.3862943611198906,0.75,1.0,0.0,1.0,0.05166665891806329,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,3.500184406605247,-0.1259876330312455,-0.12622871363131338,0.0002410806000678889,none,False
e08_query_b_delete_closed,e08,4,delete_closed,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.2000000019205939,1.3862943611198906,0.75,1.0,0.0,1.0,0.0333333358941252,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500269951299029,3.500425487205315,-0.1261431689375314,-0.1259876330312455,-0.00015553590628591962,none,False
e08_query_b_delete_detune,e08,4,delete_detune,e08_reference_b,e08_distractor_0,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""mean_timing_loss""]","[0.23123924136161803,1.3862943611198906,0.75,1.0,0.07498565514882406,0.6666666666666666,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.2697392797470093,1.3862943611198906,0.75,1.0,0.0749856948852539,0.6666666666666666,0.051333344777425106,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,-1.3197730346237,-1.3200125601269823,-4.946186154860261,-4.946425680363543,0.00023952550328232292,none,False
e08_query_b_delete_insert,e08,4,delete_insert,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]","[0.388750005364418,1.3862943611198906,0.75,0.75,0.0,1.0,0.05166667381922404,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,-0.2654208755846863,-0.26566195625428524,-3.891833995821247,-3.892075076490846,0.00024108066959893648,none,False
e08_query_b_delete_rest,e08,4,delete_rest,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.21375000536441802,1.3862943611198906,0.75,1.0,0.0,1.0,0.05166667381922404,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,3.500184406535717,-0.1259876330312455,-0.12622871370084354,0.0002410806695980483,none,False
e08_query_b_delete_timing,e08,4,delete_timing,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.18000000232999958,1.3862943611198906,0.75,1.0,0.0,1.0,0.006666669773332766,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.22500000953674315,1.3862943611198906,0.75,1.0,0.0,1.0,0.06666667938232422,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.5003943800119517,3.5001144153573067,-0.1260187402246089,-0.12629870487925388,0.0002799646546449708,none,False
e08_query_b_delete_transpose,e08,4,delete_transpose,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]","[0.21375000536441802,1.3862943611198906,0.75,1.0,0.0,1.0,0.05166667381922404,0.25,0.0,0.0,1.6094379124341003,1.3862943611198906]",1,3.500425487205315,3.500184406535717,-0.1259876330312455,-0.12622871370084354,0.0002410806695980483,none,False
e08_query_b_delete_two,e08,4,delete_two,e08_reference_b,e08_reference_a,True,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]",5,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,none,False
e08_query_b_delete_two,e08,4,delete_two,e08_reference_b,e08_distractor_0,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]",5,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,none,False
e08_query_b_delete_two,e08,4,delete_two,e08_reference_b,e08_distractor_1,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]",5,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,none,False
e08_query_b_delete_two,e08,4,delete_two,e08_reference_b,e08_distractor_4,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]",5,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,none,False
e08_query_b_delete_two,e08,4,delete_two,e08_reference_b,e08_distractor_5,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.6094379124341003,1.0986122886681098]",5,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,none,False
e08_query_b_detune,e08,4,detune,e08_reference_b,e08_reference_a,True,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_pitch_loss"",""exact_pitch_fraction"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.05623927116394043,1.6094379124341003,1.0,1.0,0.05623927116394043,0.75,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.37499999198648704,1.3862943611198906,0.75,0.75,0.0,1.0,0.0333333226486494,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,2.393528011384034,-0.2655764114291692,-1.2328851088525266,-3.89198953166573,2.6591044228132033,none,False
e08_query_b_exact,e08,4,exact,e08_reference_b,e08_distractor_4,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""missing_fraction"",""inserted_fraction""]","[0.0,1.6094379124341003,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0087259840931635,-0.2654208755846863,2.382312863856603,-3.891833995821247,6.27414685967785,true_singleton,False
e08_query_b_insert,e08,4,insert,e08_reference_b,e08_distractor_4,False,True,True,other_differences,"[""cost"",""mean_pitch_loss"",""exact_pitch_fraction""]","[0.13999999999999999,1.6094379124341003,1.0,0.8,0.0,1.0,0.0,0.0,0.2,0.0,1.6094379124341003,1.791759469228055]","[0.23495775222778317,1.6094379124341003,1.0,0.8,0.118697190284729,0.75,0.0,0.0,0.2,0.0,1.6094379124341003,1.791759469228055]",1,2.9900383294495674,-0.6254025780697754,-0.6363747907869932,-4.251815698306336,3.6154409075193428,none,False
e08_query_b_legitimate_rest,e08,4,legitimate_rest,e08_reference_b,e08_distractor_2,False,True,True,other_differences,"[""cost"",""matched_log"",""reference_coverage"",""query_coverage"",""mean_timing_loss"",""missing_fraction"",""inserted_fraction""]","[0.023333356583158476,1.6094379124341003,1.0,1.0,0.0,1.0,0.023333356583158476,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003]","[0.3616666399609763,1.3862943611198906,0.75,0.75,0.0,1.0,0.015555519947968409,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,6.0085967453421505,-0.2654934588358966,2.38218362510559,-3.891906579072457,6.274090204178047,true_singleton,False
e08_query_b_mask_absent,e08,4,mask_absent,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]","[0.21375000536441802,1.3862943611198906,0.75,1.0,0.0,1.0,0.05166667381922404,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]",1,2.8750036763380082,2.87476259566841,-0.7514094438985524,-0.7516505245681504,0.0002410806695980483,none,False
e08_query_b_mask_present,e08,4,mask_present,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.175,1.3862943611198906,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]","[0.21375000536441802,1.3862943611198906,0.75,1.0,0.0,1.0,0.05166667381922404,0.25,0.0,0.25,1.6094379124341003,1.3862943611198906]",1,2.8750036763380082,2.87476259566841,-0.7514094438985524,-0.7516505245681504,0.0002410806695980483,none,False
e08_query_b_merged,e08,4,merged,e08_reference_b,e08_reference_a,True,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e08_query_b_merged,e08,4,merged,e08_reference_b,e08_distractor_0,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e08_query_b_merged,e08,4,merged,e08_reference_b,e08_distractor_1,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e08_query_b_merged,e08,4,merged,e08_reference_b,e08_distractor_2,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e08_query_b_merged,e08,4,merged,e08_reference_b,e08_distractor_3,False,True,True,all_12_equal,[],"[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]","[0.35,1.0986122886681098,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.33333333333333337,1.6094379124341003,1.0986122886681098]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,none,False
e08_query_b_substitute,e08,4,substitute,e08_reference_b,e08_distractor_0,False,True,True,only_cost_timing_differ,"[""cost"",""mean_timing_loss""]","[0.35,1.3862943611198906,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]","[0.388750005364418,1.3862943611198906,0.75,0.75,0.0,1.0,0.05166667381922404,0.25,0.25,0.0,1.6094379124341003,1.6094379124341003]",1,-0.2654208755846863,-0.26566195625428524,-3.891833995821247,-3.892075076490846,0.00024108066959893648,none,False
