query_id,reference_id,path_index,used_for_support,role,missing_order,reference_event,reference_onset_s,reference_offset_s,reference_pitch_semitones,mapped_onset_s,mapped_offset_s,mapped_pitch_semitones,pitch_from_first_matched_reference_semitones,preceding_matched_query_onset_s,following_matched_query_onset_s,interpretation
e08_query_a_merged,e08_distractor_2,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,-0.3610000014305115,-0.0850000066287595,3.4323339462280273,-1.9999971389770508,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_2,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,11.43239688873291,1.1240001022815758,1.4000001417868142,11.43239688873291,6.000065803527832,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_2,1,False,maximum_candidate,0,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,1.1240000128746033,1.4000000523798415,9.432559967041016,4.000150680541992,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_2,1,False,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,11.43239688873291,1.6190001070499473,1.8950001465551858,13.432472229003906,8.000062942504883,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_3,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,-0.11349997669458459,0.02450000824350279,3.4323339462280273,-1.9999971389770508,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_3,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.3814999833703048,0.5194999906601332,11.43239688873291,6.000065803527832,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_3,1,False,maximum_candidate,0,2,0.46399998664855957,0.5559999942779541,11.43239688873291,1.1240000128746033,1.4000000523798415,13.432472229003906,8.000062942504883,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_3,1,False,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,1.6190001070499473,1.8950001465551858,9.432559967041016,4.000150680541992,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_4,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,7.4324846267700195,0.29899999499320984,0.39100000262260437,9.432560086250305,4.000150918960571,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_distractor_4,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.46399998664855957,0.5559999942779541,13.432472348213196,8.000063180923462,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_reference_a,0,True,true_source,0,1,0.29899999499320984,0.39100000262260437,11.43239688873291,0.29899999499320984,0.39100000262260437,11.43239688873291,6.000065803527832,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_reference_a,0,True,true_source,1,2,0.46399998664855957,0.5559999942779541,3.4323337078094482,0.46399998664855957,0.5559999942779541,3.4323337078094482,-1.9999973773956299,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_reference_b,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,3.4323337078094482,0.3815000057220459,0.519500025474665,3.4323337078094482,-1.9999973773956299,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_a_merged,e08_reference_b,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,11.43239688873291,0.8765000551939037,1.014500074946523,11.43239688873291,6.000065803527832,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_0,0,True,maximum_candidate,0,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.46399998664855957,0.5559999942779541,11.43239688873291,6.000065803527832,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_0,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.6290000081062317,0.7210000157356262,7.4324846267700195,2.0001535415649414,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_1,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.21649999916553497,0.26250000298023224,1.4322588443756104,-4.000150203704834,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_1,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,11.43239688873291,0.3815000057220459,0.42750000953674316,9.432321786880493,3.999912738800049,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_4,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,3.4323337078094482,0.05150001496076516,0.0975000071706192,1.4322583675384521,-4.000150918960571,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_4,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,11.43239688873291,0.21649999171495504,0.26249999137538904,9.432321548461914,3.9999122619628906,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_5,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,11.43239688873291,-0.19599992036820535,-0.10399994425702103,11.43239688873291,6.000065803527832,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_5,0,True,maximum_candidate,1,1,0.29899999499320984,0.39100000262260437,7.4324846267700195,-0.03099995851517262,0.06100003249717023,7.4324846267700195,2.0001535415649414,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_5,1,False,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,11.43239688873291,-0.030999988317489624,0.06100000441074371,9.432321548461914,3.9999122619628906,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_distractor_5,1,False,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,3.4323339462280273,0.46400001645088196,0.5560000240802765,1.4322586059570312,-4.000150680541992,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_reference_a,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,11.43239688873291,0.21649999916553497,0.26250000298023224,11.4323970079422,6.000065803527832,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_reference_a,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.3815000057220459,0.42750000953674316,7.432484745979309,2.0001535415649414,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_reference_b,0,True,true_source,0,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.46399998664855957,0.5559999942779541,7.432484745979309,2.0001535415649414,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_delete_two,e08_reference_b,0,True,true_source,1,3,0.6290000081062317,0.7210000157356262,11.43239688873291,0.6290000081062317,0.7210000157356262,11.4323970079422,6.000065803527832,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_0,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,0.3815000057220459,0.519500025474665,3.4323339462280273,-1.9999971389770508,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_0,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,0.8765000551939037,1.014500074946523,7.4324846267700195,2.0001535415649414,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_1,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,7.432484149932861,-0.8559998273849703,-0.5799998824343683,7.432484149932861,2.000153064727783,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_1,0,True,maximum_candidate,1,1,0.29899999499320984,0.39100000262260437,3.4323339462280273,-0.3609999120235551,-0.08499992236947485,3.4323339462280273,-1.9999971389770508,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_2,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,-0.11349997669458459,0.02450000824350279,3.4323339462280273,-1.9999971389770508,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_2,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.3814999833703048,0.5194999906601332,7.4324846267700195,2.0001535415649414,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_3,0,True,maximum_candidate,0,0,0.1340000033378601,0.22599999606609344,3.4323339462280273,-0.3610000014305115,-0.0850000066287595,3.4323339462280273,-1.9999971389770508,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_distractor_3,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,1.1240001022815758,1.4000001417868142,7.4324846267700195,2.0001535415649414,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_reference_a,0,True,maximum_candidate,0,2,0.46399998664855957,0.5559999942779541,3.4323337078094482,1.1240000128746033,1.4000000523798415,3.4323337078094482,-1.9999973773956299,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_reference_a,0,True,maximum_candidate,1,3,0.6290000081062317,0.7210000157356262,7.4324846267700195,1.6190001070499473,1.8950001465551858,7.4324846267700195,2.0001535415649414,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_reference_b,0,True,true_source,0,1,0.29899999499320984,0.39100000262260437,3.4323337078094482,0.29899999499320984,0.39100000262260437,3.4323337078094482,-1.9999973773956299,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e08_query_b_merged,e08_reference_b,0,True,true_source,1,2,0.46399998664855957,0.5559999942779541,7.4324846267700195,0.46399998664855957,0.5559999942779541,7.4324846267700195,2.0001535415649414,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_0,0,True,maximum_candidate,0,1,0.29899999499320984,0.38999998569488525,6.474003314971924,0.18899999724494107,0.21933332565256283,6.474003314971924,-3.00001859664917,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_0,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,1.4743303060531616,0.24399999115202203,0.2746666585154809,1.4743303060531616,-7.999691605567932,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_0,1,False,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,-0.030999988317489624,0.06000000238418579,12.473877966403961,3.00001859664917,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_0,1,False,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,4.474023818969727,0.46400001645088196,0.5550000369548798,7.473879873752594,-1.9999794960021973,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_1,0,True,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,6.474001884460449,0.05150001496076516,0.09700000620249537,6.474001884460449,-3.0000200271606445,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_1,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,1.4743303060531616,0.21649999171495504,0.26249999137538904,1.4743303060531616,-7.999691605567932,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_1,1,False,maximum_candidate,0,1,0.29899999499320984,0.38999998569488525,9.474021911621094,0.21649999916553497,0.2619999945163727,12.473878681659698,3.0000200271606445,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_1,1,False,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,4.474023818969727,0.3815000057220459,0.4270000159740448,7.473880589008331,-1.9999780654907227,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_4,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,0.18899999724494107,0.21966666460839995,1.4743304252624512,-7.999691486358643,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_4,0,True,maximum_candidate,1,2,0.46399998664855957,0.5550000071525574,6.474002361297607,0.24399999115202203,0.27433332949375067,6.474002361297607,-3.0000195503234863,0.1340000033378601,0.29899999499320984,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_5,0,True,maximum_candidate,0,2,0.46399998664855957,0.5550000071525574,4.474023818969727,0.46399998664855957,0.5550000071525574,7.473879873752594,-1.9999794960021973,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_distractor_5,0,True,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,9.474021911621094,0.6290000081062317,0.7200000286102295,12.473877966403961,3.00001859664917,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_reference_a,0,True,true_source,0,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,0.46399998664855957,0.5559999942779541,1.4743304252624512,-7.999691486358643,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_delete_two,e12_reference_a,0,True,true_source,1,3,0.6290000081062317,0.7200000286102295,6.474001884460449,0.6290000081062317,0.7200000286102295,6.474001884460449,-3.0000200271606445,0.29899999499320984,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_0,0,True,maximum_candidate,0,2,0.46399998664855957,0.5559999942779541,1.4743303060531616,1.1240000128746033,1.4000000523798415,1.4743295907974243,-7.999691605567932,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_0,0,True,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,4.474023818969727,1.6190001070499473,1.8920001849983774,4.474023103713989,-4.999998092651367,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_0,1,False,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,-0.11349997669458459,0.02300000524882101,11.97402024269104,3.00001859664917,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_0,1,False,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,1.4743303060531616,0.3814999833703048,0.5194999906601332,3.974328637123108,-4.999673008918762,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_2,0,True,maximum_candidate,0,2,0.46399998664855957,0.5550000071525574,6.474001884460449,1.1240000128746033,1.3970000908230336,11.473836660385132,1.9999780654907227,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_2,0,True,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,9.474021911621094,1.6190001070499473,1.8920001849983774,14.473856687545776,4.999998092651367,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_3,0,True,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,-0.8559998273849703,-0.5829998881528011,4.474023818969727,-4.999998092651367,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_3,0,True,maximum_candidate,1,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,-0.3609999120235551,-0.08499992236947485,1.4743304252624512,-7.999691486358643,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_3,1,False,maximum_candidate,0,2,0.46399998664855957,0.5550000071525574,9.474021911621094,1.1240000128746033,1.3970000908230336,14.473856687545776,4.999998092651367,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_3,1,False,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,6.474001884460449,1.6190001070499473,1.8920001849983774,11.473836660385132,1.9999780654907227,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_4,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,0.3815000057220459,0.519500025474665,1.474330186843872,-7.999691486358643,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_4,0,True,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,4.474023818969727,0.8765000551939037,1.0130000941681188,4.4740235805511475,-4.999998092651367,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_4,1,False,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,-0.8559998273849703,-0.5829998881528011,11.974020719528198,3.0000195503234863,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_distractor_4,1,False,maximum_candidate,1,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,-0.3609999120235551,-0.08499992236947485,3.9743292331695557,-4.999671936035156,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_a,0,True,true_source,0,1,0.29899999499320984,0.38999998569488525,4.474023818969727,0.29899999499320984,0.38999998569488525,4.474023818969727,-4.999998092651367,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_a,0,True,true_source,1,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,0.46399998664855957,0.5559999942779541,1.4743304252624512,-7.999691486358643,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_a,1,False,true_source,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,-0.3610000014305115,-0.08800001288905368,14.473856687545776,4.999998092651367,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_a,1,False,true_source,1,3,0.6290000081062317,0.7200000286102295,6.474001884460449,1.1240001022815758,1.3970001802300058,11.473836660385132,1.9999780654907227,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_b,0,True,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,-0.11349997669458459,0.02300000524882101,4.474023818969727,-4.999998092651367,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_b,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,0.3814999833703048,0.5194999906601332,1.4743304252624512,-7.999691486358643,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_b,1,False,maximum_candidate,0,1,0.29899999499320984,0.38999998569488525,9.474021911621094,0.3815000057220459,0.5179999999927748,14.473856687545776,4.999998092651367,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_a_merged,e12_reference_b,1,False,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,6.474001884460449,0.8765000551939037,1.0130000941681188,11.473836660385132,1.9999780654907227,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_distractor_2,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,0.3815000057220459,0.519500025474665,1.4743304252624512,-2.9996933937072754,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_distractor_2,0,True,maximum_candidate,1,3,0.6290000081062317,0.7200000286102295,9.474021911621094,0.8765000551939037,1.0130000941681188,9.474021911621094,4.999998092651367,0.6290000081062317,,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_distractor_2,1,False,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,4.474023818969727,-0.8559998273849703,-0.5829998881528011,1.974024772644043,-1.9999780654907227,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_distractor_2,1,False,maximum_candidate,1,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,-0.3609999120235551,-0.08499992236947485,-1.0256686210632324,-4.999671459197998,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_distractor_3,0,True,maximum_candidate,0,1,0.29899999499320984,0.39100000262260437,1.4743304252624512,0.29899999499320984,0.39100000262260437,1.4743304252624512,-2.9996933937072754,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_distractor_3,0,True,maximum_candidate,1,2,0.46399998664855957,0.5550000071525574,9.474021911621094,0.46399998664855957,0.5550000071525574,9.474021911621094,4.999998092651367,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_reference_a,0,True,maximum_candidate,0,0,0.1340000033378601,0.22499999403953552,9.474021911621094,-0.11349997669458459,0.02300000524882101,9.474021911621094,4.999998092651367,,0.1340000033378601,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_reference_a,0,True,maximum_candidate,1,2,0.46399998664855957,0.5559999942779541,1.4743304252624512,0.3814999833703048,0.5194999906601332,1.4743304252624512,-2.9996933937072754,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
e12_query_b_merged,e12_reference_b,0,True,true_source,0,1,0.29899999499320984,0.38999998569488525,9.474021911621094,0.29899999499320984,0.38999998569488525,9.474021911621094,4.999998092651367,0.1340000033378601,0.6290000081062317,expected location/pitch under saved alignment; not a query observation or proven cause
